Date,US_EQ,EU_EQ,JP_EQ,CN_EQ,UST_10Y,BUND_10Y,JGB_10Y,CGB_10Y,USD,EUR,OIL,GOLD
2022-04-11,0.036601,-0.470767,1.954584,0.639555,-0.732692,0.852893,-0.438006,-0.025211,-0.924553,2.031890,0.346684,-1.953464
2022-04-18,-0.660569,-0.512192,1.069686,0.751199,0.332817,0.990631,-0.617358,-1.071826,-0.427477,0.904733,-1.067251,0.075772
2022-04-25,-0.954153,0.601663,1.100968,1.803966,-1.098236,0.471359,1.034858,-0.573637,-2.468322,0.971259,-0.266973,0.292314
2022-05-02,1.689746,-0.240784,1.166180,0.133494,0.845987,0.177432,-0.903915,-0.430049,-0.222347,-0.924364,2.714516,-0.277050
2022-05-09,2.339609,1.183683,1.419826,0.994305,2.412378,2.466579,1.579614,0.378767,-0.769782,1.229322,-0.425213,-0.682425
2022-05-16,0.805598,0.954046,2.923701,2.503536,0.906537,1.286849,-0.719710,0.070662,-0.443456,0.469647,-0.450969,-0.475945
2022-05-23,1.031817,1.506452,1.138549,0.660112,-0.747386,0.117765,-0.965735,-0.473244,-0.419341,-0.175245,-0.507351,0.323462
2022-05-30,-0.346696,0.911897,0.128502,0.571694,-1.124363,0.735549,-0.655564,-0.403608,-0.139653,0.065997,-0.756311,0.732959
2022-06-06,-1.639893,0.761100,0.015074,0.041520,-0.683289,-0.715207,-0.658168,-0.736735,0.368177,-1.935744,0.380296,0.000947
2022-06-13,-2.971991,-1.952639,-1.591512,-0.909283,-0.788568,1.381056,1.306069,0.256345,-0.159968,-0.458576,0.329821,0.725903
2022-06-20,-1.322276,-1.546896,-1.379938,-1.474846,-0.760758,0.094800,0.275573,1.202323,-0.794394,-0.160548,-1.077947,-1.461700
2022-06-27,0.412011,-1.151592,-1.069106,-0.495941,-0.452315,0.470801,0.895526,-1.529110,-1.132255,0.803710,-0.260966,-0.498950
2022-07-04,-0.189468,-0.945845,-0.074345,0.046318,-2.468765,-0.517098,-0.950300,0.547942,-1.111631,-0.368204,0.146948,-0.483439
2022-07-11,0.056598,-0.464670,-2.015077,0.640598,0.234848,-0.194074,0.251835,-0.026715,0.314860,-0.391128,-0.381711,-0.673892
2022-07-18,0.992801,-0.121478,-0.479938,0.435224,1.172874,0.109824,-0.625501,-0.472701,-1.081354,2.921451,-0.930371,-0.382092
2022-07-25,0.306823,0.524293,1.657149,-0.231498,2.977917,0.355254,1.289598,0.633939,-0.152047,0.831287,0.549921,-0.458767
2022-08-01,1.376161,-0.256809,-0.413089,0.324951,0.446232,1.542177,3.051392,1.194634,-0.234188,-0.440079,-0.681339,0.059924
2022-08-08,-0.727703,0.851921,1.679910,1.221523,2.338822,2.559740,2.865438,1.162316,-0.880486,-1.386610,2.079834,0.518150
2022-08-15,-0.453637,0.241529,-0.996378,0.456750,0.954285,3.750539,1.626214,0.512419,-2.488087,0.689517,-0.750436,-1.341489
2022-08-22,-2.062080,-1.822045,-2.489512,-1.689550,-1.253649,-0.436300,1.874752,-1.472390,0.649350,-1.446618,-0.914590,0.275817
2022-08-29,-0.831468,-1.005024,-1.052406,-3.148623,1.539965,0.996167,1.822360,-0.301357,1.219989,-2.090843,0.600623,-0.477558
2022-09-05,-1.856859,-0.669066,-1.447317,0.004150,0.924587,-0.006735,-0.746078,0.405541,1.051495,-1.337051,0.831391,-0.605750
2022-09-12,-1.138427,-0.526737,-1.773844,-0.130887,0.527784,-1.022176,-0.335486,-0.209592,0.537679,-1.149955,0.294182,0.120484
2022-09-19,-0.536630,-0.348196,0.481431,0.046717,-0.479298,0.546477,-0.838530,0.065637,-0.780646,1.153893,-1.921347,-2.216404
2022-09-26,-0.164886,0.033670,-1.510564,-0.799000,-2.461274,-1.106288,-0.733219,0.505486,0.435415,0.448537,-0.269730,-0.506713
2022-10-03,-1.450075,-1.621153,-2.113392,-2.033751,1.008787,0.094839,-0.191371,0.532784,0.328878,0.157958,2.022597,0.183372
2022-10-10,1.793458,0.194986,-0.105523,-0.926812,0.498513,1.350785,-0.592055,0.636307,0.091286,0.649533,-0.292151,0.095415
2022-10-17,1.677682,0.779532,1.735647,0.757917,1.488288,-0.361464,-1.178830,0.273661,2.132850,-1.664500,1.348331,0.650106
2022-10-24,0.681120,0.400328,1.995979,3.527180,0.967977,3.141605,2.034489,3.077096,-0.244493,0.459167,-0.189641,1.852448
2022-10-31,0.413629,-0.437852,0.365790,0.994792,1.226817,-0.267926,-0.312831,0.163352,-1.599778,-0.444264,1.244602,1.688447
2022-11-07,-0.211675,-0.451493,1.199129,-0.219373,-1.096582,0.787042,-0.061951,-0.301627,0.995163,-0.983410,0.808692,0.977467
2022-11-14,0.226591,0.518808,0.841292,-0.170608,-0.574822,0.573340,-0.000940,1.361544,-0.510132,1.053697,-0.855179,-0.089395
2022-11-21,-0.940283,-1.538129,-0.340563,0.781200,-0.853623,-0.520210,-0.385057,1.296956,-1.491715,0.758011,0.396512,-3.011798
2022-11-28,1.240419,-0.421526,0.264241,-0.600808,-1.292403,-2.223980,-0.430004,-0.610281,-0.712194,0.081715,-0.895829,-0.456050
2022-12-05,0.901923,0.478262,0.920159,1.427184,-1.838161,-0.914872,-0.200927,-1.596041,-0.276483,1.313916,0.145525,0.368419
2022-12-12,-0.671904,2.106929,1.334515,0.230817,1.459040,-0.210581,-1.679414,1.741338,-1.782805,0.206049,2.305865,0.723319
2022-12-19,-0.668734,0.730099,1.084104,0.827946,-0.327089,0.584773,0.019702,-0.280991,-0.585716,-0.770482,0.103567,0.736543
2022-12-26,-0.518268,-0.446717,-0.331355,0.468709,0.462446,-0.075279,0.538080,-1.140217,-0.547701,-0.236913,-0.350286,1.064264
2023-01-02,-0.732139,-1.803980,0.353960,0.228727,0.762182,1.117419,-0.478160,0.569471,1.201192,0.505191,-0.230886,-0.253964
2023-01-09,0.033940,-1.374980,-1.074488,-0.571986,-0.395863,0.868087,0.215665,0.899236,0.404979,1.029587,-0.058235,2.104371
2023-01-16,0.172811,0.852014,0.190253,-1.055579,0.224566,-0.731438,-0.332984,-0.564203,0.343842,-0.639890,1.042676,1.484061
2023-01-23,-0.861536,0.077146,-0.248915,-1.441398,0.279076,-0.780659,-1.746108,-0.886467,-0.026734,0.405645,-0.265092,-1.951878
2023-01-30,-0.700376,-0.687207,0.802898,-0.699254,-0.056117,0.785215,-0.042151,0.735128,0.878754,-0.752337,-1.200583,-1.525558
2023-02-06,1.321019,1.584154,1.377570,0.391541,-1.511983,-1.704461,0.776592,-0.164498,-1.679396,0.740081,-1.752941,-0.455979
2023-02-13,-0.586370,0.103385,0.517405,-1.684386,-0.393361,0.391158,2.589779,0.713613,-0.824617,-0.727821,-0.195545,-0.266372
2023-02-20,0.281588,-0.650518,1.001501,-0.275354,0.471594,0.147830,0.913940,1.170042,-0.102801,1.006660,0.136892,0.394568
2023-02-27,1.136210,-0.878343,1.249281,1.737592,-0.965152,-0.204278,0.801570,1.357187,-0.121650,-1.021974,-0.021769,1.928299
2023-03-06,-0.191344,1.280009,0.993701,1.020788,0.497235,0.528706,1.207015,0.478537,1.370456,-0.682520,-0.053932,0.241207
2023-03-13,-1.265808,-0.282055,-0.351167,-0.213795,0.221537,0.131553,-0.714196,-1.706597,0.180757,0.500462,1.171654,-1.530616
2023-03-20,0.017254,-0.321960,0.084405,-1.333669,-2.672151,0.216310,-0.362446,0.853558,0.044775,-1.661320,-0.030594,0.563626
2023-03-27,-0.191373,0.690865,0.313984,0.164669,0.564851,0.778656,0.608969,-0.523907,1.035508,-0.187186,0.716618,1.354209
2023-04-03,0.313311,-0.099830,-0.898216,0.167418,-0.434548,-0.202132,-0.272081,-1.503451,-2.478535,2.723067,1.009197,0.485846
2023-04-10,0.928974,1.797763,2.559118,1.214484,-0.749920,-0.461513,-1.001165,0.050471,0.975445,-0.094554,0.741028,-0.689470
2023-04-17,-0.049473,1.612212,0.161956,0.719770,1.175952,-1.094775,-1.846049,-0.498308,0.699283,0.210281,0.364569,-1.163452
2023-04-24,0.886852,0.240774,-0.478844,1.446255,-1.050786,-0.170789,0.445891,1.433834,-1.222475,0.550696,0.497655,0.679907
2023-05-01,-0.655584,0.647094,-0.317821,-0.034079,-0.962240,-0.989644,-1.479267,-1.484046,0.946392,0.351400,-0.181804,-0.502002
2023-05-08,0.105219,-1.343776,0.558129,-0.616250,-2.090204,-1.182355,-0.971236,-0.664982,1.029871,-0.345170,0.749819,0.595301
2023-05-15,1.187997,-0.601382,0.304264,-0.588415,-1.406242,-1.712364,-2.533822,-1.611961,-0.066019,0.035393,0.924742,0.743573
2023-05-22,1.232777,-0.225383,-0.020077,1.767966,-0.426674,0.258469,-1.369817,0.150910,2.019940,-3.103756,0.711277,1.522161
2023-05-29,1.417008,1.101593,0.302735,2.085485,-0.322721,-1.261467,-0.162664,-0.569139,0.888795,-0.629950,2.384988,0.477579
2023-06-05,1.509579,3.502534,2.743456,1.550614,0.716873,-1.795024,-1.891983,-0.625086,1.669568,-0.810661,-0.055779,0.525269
2023-06-12,-2.208973,2.220521,0.652234,0.765241,0.725010,-0.612820,0.097707,-1.345956,1.209513,-0.631435,-0.297037,0.737953
2023-06-19,-0.608901,-0.655980,-1.430443,0.794471,-0.783764,-1.011231,-0.600201,-1.296742,0.843971,-0.880482,0.210730,-1.175738
2023-06-26,0.063302,-1.177721,-1.845579,1.190780,0.728214,-0.670590,-1.759723,0.265600,-0.901132,0.160526,0.960658,-0.572544
2023-07-03,-1.806592,-1.239250,-1.439094,-1.323540,-0.486589,0.722261,0.885596,1.082860,-3.400776,1.916979,0.628791,-0.421441
2023-07-10,-0.188983,0.344446,-1.847511,-0.100392,-2.212644,-0.852759,-0.673653,0.502239,-0.057569,0.032366,-0.796301,-0.779040
2023-07-17,1.857095,0.340389,1.424691,1.215314,-0.674498,-1.067726,-0.883455,-1.169717,-1.356633,-0.513266,0.455909,-1.375381
2023-07-24,0.704430,1.461952,1.051560,3.172297,0.278448,-1.386978,0.257918,-1.050869,-1.266125,0.051299,0.426053,-0.284291
2023-07-31,0.809955,1.748540,0.568014,1.537934,1.065334,-0.453894,1.006185,0.193533,-0.986230,-0.368074,-1.658922,-1.218206
2023-08-07,-0.454682,-2.131347,0.513193,-0.745285,0.510561,1.310798,1.750713,1.036181,-0.503926,-0.818892,-0.013549,-0.566750
2023-08-14,-0.404942,-0.846573,-0.746274,0.670858,0.450188,0.016345,-0.657727,-1.406987,0.552045,-1.973374,0.952291,1.501055
2023-08-21,-1.732996,-2.298463,-0.255338,-0.578659,0.862406,-2.177440,-0.209090,-0.296896,0.519863,0.037500,-0.207969,0.997055
2023-08-28,-1.169823,-1.546078,-1.176479,-1.027882,-0.698085,-0.901211,0.595385,0.824801,0.824112,-0.373234,-1.368260,0.065038
2023-09-04,0.335236,-0.914415,-1.408335,-1.029687,0.879823,-0.028311,-0.011421,1.004210,0.372942,0.843427,-1.127630,-1.212920
2023-09-11,-0.733135,-1.002920,-0.736916,-0.467990,-0.083943,-0.013617,0.539098,-0.627907,-0.366520,0.642937,1.103645,2.062524
2023-09-18,1.732669,-0.250260,0.328066,-1.162252,-1.307553,0.278018,1.334027,-0.345289,-0.341953,0.544997,-0.019740,-1.977869
2023-09-25,-1.497582,0.390239,-0.894617,0.608582,2.170317,-0.278442,1.163260,-0.613544,0.053555,0.585098,0.593772,-0.267253
2023-10-02,0.387101,-0.208726,0.849902,0.726021,-1.356164,1.303014,-0.001764,-0.212967,-0.712579,2.219398,-0.736807,0.805333
2023-10-09,-0.234496,-0.926972,-1.626523,0.322705,-0.574651,-1.206804,-1.396754,-0.500769,-0.057269,0.784611,1.383267,2.825006
2023-10-16,0.288591,-1.102107,0.292421,-0.049713,0.282047,-1.484885,-0.861809,-1.868352,-0.473748,0.671786,-0.939745,-0.417114
2023-10-23,-0.519520,-0.601338,0.379312,0.146179,0.632552,1.837625,0.816861,0.242096,-1.402193,0.528706,-0.412836,0.318943
2023-10-30,0.538493,0.378548,0.716803,1.203006,-1.523650,-0.865792,-0.341968,-2.078157,0.381475,0.836258,-1.111021,0.719321
2023-11-06,-0.008157,0.818793,-0.881464,1.578794,1.216953,0.009932,-0.371533,-0.293986,0.785689,0.065486,0.819990,0.255977
2023-11-13,-0.195069,-1.286822,-1.087765,0.842990,1.597587,0.638656,1.359754,-0.085399,-1.673059,1.442340,1.185673,-1.022347
2023-11-20,-0.223416,-0.338317,-1.009742,0.517021,0.952448,-0.002463,0.740074,0.744217,-1.787030,2.481925,-1.428823,-1.941372
2023-11-27,-0.079750,-0.337091,1.520540,-0.008482,1.269428,1.720092,2.309674,1.550798,0.419480,-0.600992,-1.170147,-0.297110
2023-12-04,0.863510,0.148517,1.092439,0.826801,-0.819555,1.175506,0.032330,1.329180,1.292940,-1.736128,-0.298908,-0.344707
2023-12-11,0.157872,-0.634714,0.220605,1.050899,-0.387479,-0.997176,0.024636,-0.229980,0.492828,-1.949063,-0.572263,-0.179852
2023-12-18,0.827981,0.034931,0.130274,0.655193,-1.475297,-0.784055,0.014837,-0.891116,-0.799734,1.242090,2.359983,0.407273
2023-12-25,0.871712,1.739545,0.461472,0.223551,2.045794,0.485015,-0.697568,0.505028,0.892057,0.937891,-0.383759,0.253520
2024-01-01,0.549943,0.434525,1.729714,1.876466,-0.840105,-0.737502,-1.040417,-1.683488,-0.563465,0.700658,-0.740970,-1.182986
2024-01-08,0.459823,0.664642,1.246308,1.397767,0.754048,-0.469463,1.033770,1.212558,0.350319,-0.503118,-0.257117,-0.097982
2024-01-15,-0.974191,-0.085151,0.308682,-0.975097,0.322626,-0.514555,0.496357,0.476242,-0.235184,-1.623550,-0.147164,0.289406
2024-01-22,1.418441,0.938022,2.399971,2.014508,-0.699414,-0.183562,-0.470140,0.487814,0.091964,-0.314170,-0.068314,0.167089
2024-01-29,-0.974830,-0.446844,-0.623490,-0.593501,0.804877,-0.166900,0.659653,-0.198469,0.341711,-1.242775,-1.009702,0.602366
2024-02-05,0.148793,1.153675,-0.884983,0.204232,0.374617,-0.185150,-0.545393,0.394923,-0.112628,-0.086409,-1.042009,-0.627112
2024-02-12,-2.540066,-0.291406,-0.704454,0.654723,2.087817,0.713732,-0.351465,-0.641633,0.332804,-1.259784,1.098843,-0.980278
2024-02-19,2.046594,1.083719,-0.211682,-0.737390,0.469315,3.021496,2.020899,1.057264,-0.953002,0.090960,0.641510,-0.959585
2024-02-26,0.427552,1.577962,0.968663,0.928514,1.512024,1.579950,0.656787,0.618578,-0.174455,0.489820,2.620473,1.294108
2024-03-04,-0.204944,0.333052,0.000818,-0.806525,0.752140,1.164165,-0.306040,-0.021065,-0.301705,-0.424123,0.952545,1.312663
2024-03-11,1.568049,1.495684,0.530576,0.625656,0.445160,1.568477,0.412763,0.123751,0.219162,-0.898906,-0.211271,-0.154963
2024-03-18,1.751843,0.007420,0.834980,-0.829779,-1.433176,0.312530,-1.482394,-2.031637,0.342056,-0.716944,0.112394,-0.631142
2024-03-25,-0.440074,-0.853610,-0.993162,0.503632,1.091159,-0.625930,-1.536007,-1.721898,0.603918,-0.432785,2.061562,0.894696
2024-04-01,-0.295797,0.898795,-1.982026,0.228107,-0.565539,0.352139,-0.883455,-0.460353,-1.392141,1.628351,-1.349205,0.726834
2024-04-08,2.083462,0.464751,0.842473,-0.279880,-1.050726,1.409891,-0.032223,0.390140,1.006177,-1.752804,-0.919701,-0.999056
2024-04-15,-0.460181,0.547252,1.583548,0.544076,0.990960,-1.062659,-0.206396,1.229193,0.516880,0.601991,0.544650,-0.051471
2024-04-22,-0.764864,1.304992,1.286875,-0.634976,0.795183,2.256111,0.218104,0.558569,1.711856,2.407861,2.007642,0.033417
2024-04-29,0.918582,-0.216936,1.739924,-0.361838,0.557997,0.723499,-1.062868,0.342224,0.527219,1.130481,-1.548035,0.875085
2024-05-06,-0.569471,-1.122563,0.676314,-0.118088,0.710610,-1.263975,-0.391581,0.400646,0.442931,-0.733732,-1.735869,-1.621624
2024-05-13,-2.954121,-3.736206,-1.956032,-1.235239,0.835375,1.100198,0.029582,0.496620,0.502854,-0.167041,0.349322,-0.865306
2024-05-20,0.034027,-2.128448,-1.887092,-0.984244,-0.432847,-0.256905,-1.055474,-0.466594,-1.057607,0.663833,-0.468638,-1.586041
2024-05-27,-0.553820,-0.950133,-0.318777,0.798728,1.225958,0.017366,-1.184813,0.073620,-1.001738,-0.170846,1.054680,1.662358
2024-06-03,2.680417,0.018743,0.004670,-0.671663,0.560328,1.300332,-0.900387,1.419974,2.036226,-1.927645,0.267570,2.081211
2024-06-10,1.520779,1.539773,1.511913,1.452274,1.354350,2.629719,1.345412,1.147488,0.972508,0.789549,0.659814,0.410207
2024-06-17,1.797507,0.242506,1.411655,2.599913,1.883037,-0.198753,-0.838453,0.297182,1.598616,-0.142482,-0.057944,-1.085177
2024-06-24,-0.339248,0.446891,1.563842,1.130555,0.826688,-0.883692,0.654981,-0.257031,0.324056,1.038561,-1.041206,0.025965
2024-07-01,-0.854756,1.303607,1.883946,0.775790,0.084368,-0.834698,1.858249,0.218048,0.310388,0.683880,-0.767473,0.334809
2024-07-08,-0.141109,-1.304500,0.816576,0.972042,0.874774,0.094749,2.167697,0.484621,0.538957,-2.751144,-0.427236,-0.166259
2024-07-15,-0.815866,-0.325007,0.553914,0.008384,-0.718231,-1.931552,-2.412266,0.230117,0.436660,-0.405426,-0.484188,0.431373
2024-07-22,1.478523,1.663107,1.365658,1.011568,-2.055567,-1.861801,0.165976,-1.030312,-0.350225,0.584443,-0.569088,-0.175479
2024-07-29,-0.087105,0.734590,0.854154,1.260050,0.684015,-0.579397,-0.391784,-0.057030,-0.065801,0.354068,-1.329332,-1.887381
2024-08-05,-0.955359,-0.577044,-0.293164,-0.593479,-0.331651,0.458241,-1.522663,-0.762310,1.691441,-0.744509,0.850719,-0.826349
2024-08-12,-1.929327,-1.098845,-1.852061,-0.654444,-0.265639,1.185763,-0.307798,-1.143046,-1.063220,0.994950,1.095984,-0.098217
2024-08-19,0.051224,0.540931,-1.309067,-1.388742,-0.799777,-0.483253,-0.112505,1.042426,-0.239805,0.499611,1.033543,-0.354879
2024-08-26,1.335476,-0.183354,-0.599416,0.319189,-1.074769,0.426612,-0.236515,-1.366028,0.622967,1.486430,0.989836,-1.341714
2024-09-02,0.219573,1.544812,1.141161,-0.973277,-0.119488,1.627793,0.882330,-1.266805,0.698178,2.300485,0.664080,0.426490
2024-09-09,1.538567,2.105697,1.262850,-0.606276,1.872142,1.541185,0.941364,2.690762,-1.416037,1.092923,-1.145597,-1.011221
2024-09-16,0.750100,-0.800123,1.914023,1.728150,1.083623,2.669349,1.275092,0.005960,-1.978418,0.141351,0.533480,0.066067
2024-09-23,0.429956,0.487327,1.088247,0.650854,1.744919,0.012735,1.942159,0.187550,-1.387740,0.047204,0.185648,0.862481
2024-09-30,0.052168,-0.045399,-0.645690,2.503443,-0.709718,0.200075,-0.581833,-0.724149,-0.615451,0.274215,-1.437140,0.582982
2024-10-07,-3.036361,-1.850618,-2.369111,-1.258603,0.501779,0.113216,1.183997,-0.120755,0.173580,-1.716374,0.574050,0.675981
2024-10-14,0.442447,0.183113,-0.495432,-0.810781,-0.737908,0.449579,0.509422,-1.503559,1.326966,-1.250075,0.986655,-0.413523
2024-10-21,2.541448,1.868853,1.795443,0.837987,1.170632,-0.030080,-0.320462,2.195327,-2.854182,1.272633,2.387101,-0.587342
2024-10-28,0.571050,0.427086,1.638111,0.901678,1.073298,1.205366,0.795528,1.760468,-0.244959,0.006610,1.096978,2.187124
2024-11-04,0.903096,0.039421,1.218417,-1.038681,0.549462,-0.287579,-0.617572,-0.707115,-0.847746,1.660214,1.329230,-0.046108
2024-11-11,0.060251,0.108170,1.104229,-0.274080,2.501590,1.116763,0.282109,0.729613,-0.635270,-0.153384,0.048319,0.564568
2024-11-18,0.456764,-2.581224,1.078636,-1.068760,0.762238,0.253715,1.600295,2.328282,-1.616617,1.179703,-0.895193,-1.312341
2024-11-25,0.170682,-0.832362,-0.727988,-0.332953,-0.300902,1.204765,0.056012,0.058475,-0.464617,-0.386490,-1.884952,0.266634
2024-12-02,-0.132938,0.830972,0.289120,0.471335,-0.620598,0.397954,0.208206,1.127586,1.747083,0.937145,-0.127746,0.549457
2024-12-09,-1.639476,-0.282747,2.312544,-1.337756,-0.148218,0.222487,0.479203,-1.000013,0.021505,2.212707,-0.373992,0.166870
2024-12-16,0.092307,0.375672,0.593554,0.483874,-0.795745,-0.958996,1.507755,-0.603084,0.584670,0.220905,0.155062,0.548646
2024-12-23,1.000682,-0.150348,-0.490988,0.997288,1.378577,0.006381,-0.901065,-0.103756,0.898645,0.397691,0.440908,-0.231622
2024-12-30,-0.224782,0.255933,0.197455,1.507686,1.779385,-0.356183,-0.420216,1.488811,1.108752,-0.705031,-1.296194,-0.586601
2025-01-06,-2.224014,-1.519933,-0.073239,0.668058,1.172392,0.801605,0.157160,1.542092,-0.920152,0.566065,0.216217,-0.394039
2025-01-13,-0.418253,-0.506315,-1.597877,-1.321877,0.870992,2.161401,1.709342,-0.042629,-0.672576,1.123935,1.442239,0.624264
2025-01-20,1.032907,1.260261,-0.067912,0.399884,-0.552910,-0.114868,0.714177,0.420111,0.115305,-1.432723,-0.160146,-0.102913
2025-01-27,-0.832938,-0.941769,-1.417889,0.097246,-0.093762,1.056478,0.265335,-0.079998,-0.142390,-0.749211,0.789053,0.944866
2025-02-03,0.909062,-0.940285,0.681337,-0.845471,-1.288970,0.509860,0.110790,-1.537994,-2.159156,-1.284366,-1.680701,-0.445020
2025-02-10,0.437918,0.945770,1.043331,0.529316,-0.346927,0.440714,1.154561,0.425596,-0.966298,0.131615,-0.185124,1.224165
2025-02-17,0.564534,0.471962,1.030819,-0.185169,-0.348535,-1.888921,0.182943,0.521011,0.886919,-1.870237,-0.121493,2.340181
2025-02-24,0.139742,-0.874363,0.821639,-1.113460,0.694552,-0.225481,2.454288,-0.254683,2.524816,-1.666405,-0.302712,0.694341
2025-03-03,0.246302,-0.374693,-2.097560,-1.044082,1.353042,0.832493,1.099054,0.944046,0.860682,-2.602705,2.376656,-0.646087
2025-03-10,-0.748097,1.862274,1.122622,0.716451,1.037251,-0.872345,-1.822590,0.245627,1.013132,-1.495321,0.150924,-0.842737
2025-03-17,-0.825821,-0.804768,0.231937,0.107512,0.156379,0.606836,-0.757357,1.490392,1.151122,-0.057304,1.305578,0.918936
2025-03-24,-0.511718,-0.189484,0.177971,0.319650,0.471378,-0.836720,0.217194,0.475900,-0.395113,-0.159429,-0.608570,-1.133127
2025-03-31,-0.736058,-1.133354,-1.846835,0.571828,0.082727,0.263355,1.545990,1.230411,0.708982,-1.781173,-0.772700,-0.412109
2025-04-07,-0.043571,-0.824465,-1.427466,-0.207123,-0.659691,-0.052921,0.877526,-1.943535,0.636268,-0.795829,-1.302007,1.162548
2025-04-14,-2.326466,-1.242278,-0.739929,-1.791506,-1.420324,-0.809813,-1.609850,-2.366065,0.904952,0.121411,-0.745949,0.115753
2025-04-21,-1.157949,0.060486,-0.019764,-1.503665,-1.768394,-2.051854,-1.215705,-1.306322,-0.563120,1.576347,-1.625186,-1.367129
2025-04-28,-1.394418,-0.679982,-0.523539,-1.900453,0.048645,-1.299358,-0.396014,0.730759,0.195164,1.384920,0.315363,-1.498452
2025-05-05,-0.535008,-0.835493,0.389723,-0.630106,-0.650581,0.876606,-0.364712,-0.766398,-1.478519,0.351973,-0.603744,-1.882633
2025-05-12,-1.974335,-1.606350,-1.217992,-0.225243,-2.578545,0.189822,0.146861,-1.209821,-0.470600,0.758634,-0.685599,-0.084432
2025-05-19,0.268037,-0.629046,-0.101591,-0.143476,-0.825907,-0.146646,0.610522,-0.473663,-1.265965,-0.944559,-0.233161,0.919822
2025-05-26,-0.935684,-0.013552,-0.803466,-1.747939,-0.056844,-1.031985,-0.343092,0.135633,-0.082229,-0.610890,0.113288,-1.729934
2025-06-02,-0.066397,0.529461,-0.585894,0.143410,0.886652,1.120942,-0.060324,0.304707,-0.326458,1.387989,-1.071881,-1.024026
2025-06-09,-0.339688,-1.018613,-0.164905,-1.099322,-1.297255,-0.588234,-0.037440,-1.002162,-0.560049,-0.830450,-0.177000,0.276042
2025-06-16,0.655223,-0.785416,-1.324060,-2.428551,-1.845162,-1.526359,0.248852,-0.566424,2.773473,-2.726221,0.735598,0.299661
2025-06-23,-1.002750,0.211286,0.109279,-0.754871,-0.124870,-0.459133,-0.645266,-1.021479,0.998633,0.968962,0.882770,-0.431084
2025-06-30,1.554154,2.127844,1.519689,-0.368085,2.099911,-1.253534,-1.952930,-0.962461,0.174649,0.538922,0.873224,-2.089220
2025-07-07,2.197640,1.853719,0.699215,0.268688,-0.241280,-0.098194,-0.478089,0.233777,-0.748935,0.518124,-0.167602,2.258725
2025-07-14,0.297760,-0.218537,1.276598,-1.063260,2.100735,1.043845,0.143475,0.491420,-1.616651,1.114815,1.985788,1.949123
2025-07-21,1.732905,1.639741,1.308337,1.625597,-1.804140,0.119320,0.622771,-0.490117,-0.253061,-0.045834,1.408682,1.651363
2025-07-28,2.410603,1.406600,0.438052,1.799521,0.869419,-0.718595,-1.411584,-1.814711,-0.538981,0.753874,0.407544,0.464809
2025-08-04,1.029445,0.982071,1.432283,-0.760368,-0.073967,1.933313,-0.729624,0.771800,-0.095788,-0.910244,0.315185,-1.677036
2025-08-11,0.268604,1.594318,1.908783,1.017353,-1.763157,0.503580,-0.807334,0.144933,-0.363491,-0.252407,1.234943,-0.152802
2025-08-18,1.302536,0.230952,1.576668,0.572397,-0.200935,1.271898,0.372755,-0.739582,-1.200422,0.369680,1.015579,0.652085
2025-08-25,0.200377,0.130675,1.743482,1.816104,1.281088,1.883674,0.292598,0.119801,-0.583814,-0.903236,-1.234956,0.799753
2025-09-01,-0.221645,0.316234,-0.209883,0.877281,-0.798221,0.374641,1.350975,0.808495,0.837335,-0.717587,1.468859,-0.162021
2025-09-08,-0.629303,1.083559,-0.959276,-1.806551,-1.046066,-0.929558,-0.097520,-0.373345,-0.462934,0.301906,-0.264305,2.192649
2025-09-15,0.062007,-1.014478,0.701997,0.263653,-1.366881,1.359400,-1.231371,-1.104493,1.982517,-2.185930,2.574168,1.705648
2025-09-22,1.210807,1.387797,0.040336,-0.318498,0.188373,0.507490,-1.038497,-0.423958,0.354463,0.696671,-0.491450,0.445421
2025-09-29,-0.062869,0.265820,-0.152834,1.034748,0.286408,0.245679,1.615895,-1.230035,-0.784172,1.496998,-0.366290,0.880831
2025-10-06,-0.776659,-0.283810,-0.450812,-0.381699,-0.015445,-0.295485,1.236168,-1.709215,0.438513,-1.481107,0.226834,1.262906
2025-10-13,0.297626,-0.090690,-1.978459,-1.160187,-0.762362,0.210721,1.142819,-1.242618,0.274122,-1.422308,-0.893569,-0.009458
2025-10-20,0.255548,-0.654635,-0.047432,0.783183,-0.731061,1.087579,-0.724889,0.730001,2.496669,-0.211173,-1.811035,-0.192003
2025-10-27,0.102620,-1.151795,-0.950757,0.566713,-0.041958,-1.769996,0.202220,-0.038882,-0.845510,0.533699,-1.663703,-0.107626
2025-11-03,-0.869283,-0.146219,0.048411,-0.180094,-0.111270,0.681577,1.950595,1.165640,-1.666862,0.494761,-0.593009,-1.182422
2025-11-10,0.517468,-0.562030,0.029316,-0.127167,-0.104015,-0.740561,1.156315,-0.222616,0.776983,-0.226781,-0.804175,-0.036181
2025-11-17,-1.675535,0.845327,-1.212323,-2.022384,-0.279210,-0.942896,-0.276007,-1.564706,0.672184,-0.798881,-0.520752,-2.294025
2025-11-24,-2.369533,0.789600,-0.129663,-0.696305,-0.058453,0.939923,-0.059112,0.198596,-1.443846,1.597059,-0.171523,-2.056638
